"tanggal","TEST_NAME","jumlah"
"2021-07-26",Trombosit,3
"2021-07-26",Urobilinogen,1
"2021-07-26",Warna,1
"2021-07-27",Antibody IgG & IgM SARS-CoV-2,3
"2021-07-27",Antigen SARS-CoV-2 ,58
"2021-07-27",Asam Urat,1
"2021-07-27",Basofil,1
"2021-07-27",Eosinofil,1
"2021-07-27",Eritrosit,1
"2021-07-27",Glukosa Darah Puasa,1
"2021-07-27",Hasil,68
"2021-07-27",Hematokrit,1
"2021-07-27",Hemoglobin,1
"2021-07-27",Laju Endap Darah (LED),1
"2021-07-27",Lekosit,1
"2021-07-27",Limfosit,1
"2021-07-27",MCH,1
"2021-07-27",MCHC,1
"2021-07-27",MCV,1
"2021-07-27",Monosit,1
"2021-07-27",Neutrofil,1
"2021-07-27",RDW,1
"2021-07-27",SGOT,1
"2021-07-27",SGPT,1
"2021-07-27",Trombosit,1
"2021-07-28",Antigen SARS-CoV-2 ,39
"2021-07-28",Asam Urat,1
"2021-07-28",Glukosa Darah Puasa,1
"2021-07-28",Hasil,48
"2021-07-28",HBsAg Rapid,1
"2021-07-28",Kolesterol HDL,1
"2021-07-28",Kolesterol LDL Direk,1
"2021-07-28",Kolesterol Total,1
"2021-07-28",Kreatinin,1
"2021-07-28",SARS-CoV2 Antibody (Kuantitatif),2
"2021-07-28",Trigliserida,1
"2021-07-28",Ureum,1
"2021-07-29",Antibody IgG & IgM SARS-CoV-2,1
"2021-07-29",Antigen SARS-CoV-2 ,54
"2021-07-29",Basofil,1
"2021-07-29",Eosinofil,1
"2021-07-29",Eritrosit,1
"2021-07-29",Glukosa Darah Puasa,1
"2021-07-29",Hasil,49
"2021-07-29",Hematokrit,1
"2021-07-29",Hemoglobin,1
"2021-07-29",Kolesterol HDL,1
"2021-07-29",Kolesterol LDL,1
"2021-07-29",Kolesterol Total,1
"2021-07-29",Laju Endap Darah (LED),1
"2021-07-29",Lekosit,1
"2021-07-29",Limfosit,1
"2021-07-29",MCH,1
"2021-07-29",MCHC,1
"2021-07-29",MCV,1
"2021-07-29",Monosit,1
"2021-07-29",Neutrofil,1
"2021-07-29",RDW,1
"2021-07-29",SARS-CoV2 Antibody (Kuantitatif),1
"2021-07-29",Trigliserida,1
"2021-07-29",Trombosit,1
"2021-07-30",Antibody IgG & IgM SARS-CoV-2,1
"2021-07-30",Antigen SARS-CoV-2 ,46
"2021-07-30",Asam Urat,3
"2021-07-30",Basofil,5
"2021-07-30",eGFR,1
"2021-07-30",Eosinofil,5
"2021-07-30",Eritrosit,5
"2021-07-30",Glukosa Darah Puasa,3
"2021-07-30",Hasil,62
"2021-07-30",HbA1C,1
"2021-07-30",Hematokrit,5
"2021-07-30",Hemoglobin,5
"2021-07-30",Kolesterol HDL,3
"2021-07-30",Kolesterol LDL,3
"2021-07-30",Kolesterol Total,3
"2021-07-30",Kreatinin,1
"2021-07-30",Laju Endap Darah (LED),4
"2021-07-30",Lekosit,5
"2021-07-30",Limfosit,5
"2021-07-30",MCH,5
"2021-07-30",MCHC,5
"2021-07-30",MCV,5
"2021-07-30",Monosit,5
"2021-07-30",Neutrofil,5
"2021-07-30",RDW,5
"2021-07-30",S. Parathyphi CH (Widal),1
"2021-07-30",S. Paratyphi AH (Widal),1
"2021-07-30",S. Paratyphi AO (Widal),1
"2021-07-30",S. Paratyphi BH (Widal),1
"2021-07-30",S. Paratyphi BO (Widal),1
"2021-07-30",S. Paratyphi CO (Widal),1
"2021-07-30",S. Typhi H (Widal),1
"2021-07-30",S. Typhi O (Widal),1
"2021-07-30",SARS-CoV2 Antibody (Kuantitatif),3
"2021-07-30",SGOT,1
"2021-07-30",SGPT,1
"2021-07-30",Trigliserida,3
"2021-07-30",Trombosit,5
"2021-07-30",Ureum,1
"2021-07-31",Antibody IgG & IgM SARS-CoV-2,1
"2021-07-31",Antigen SARS-CoV-2 ,49
"2021-07-31",Basofil,1
"2021-07-31",Eosinofil,1
"2021-07-31",Eritrosit,1
"2021-07-31",Hasil,41
"2021-07-31",Hematokrit,1
"2021-07-31",Hemoglobin,1
"2021-07-31",Kreatinin,1
"2021-07-31",Lekosit,1
"2021-07-31",Limfosit,1
"2021-07-31",MCH,1
"2021-07-31",MCHC,1
"2021-07-31",MCV,1
"2021-07-31",Monosit,1
"2021-07-31",Neutrofil,1
"2021-07-31",RDW,1
"2021-07-31",SGOT,1
"2021-07-31",SGPT,1
"2021-07-31",Trombosit,1
"2021-07-31",Ureum,1
"2021-08-01",Antigen SARS-CoV-2 ,52
"2021-08-01",Basofil,1
"2021-08-01",Eosinofil,1
"2021-08-01",Eritrosit,1
"2021-08-01",Hasil,44
"2021-08-01",Hematokrit,1
"2021-08-01",Hemoglobin,1
"2021-08-01",Lekosit,1
"2021-08-01",Limfosit,1
"2021-08-01",MCH,1
"2021-08-01",MCHC,1
"2021-08-01",MCV,1
"2021-08-01",Monosit,1
"2021-08-01",Neutrofil,1
"2021-08-01",RDW,1
"2021-08-01",Trombosit,1
"2021-08-02",Antigen SARS-CoV-2 ,70
"2021-08-02",Asam Urat,2
"2021-08-02",Basofil,2
"2021-08-02",D-dimer,1
"2021-08-02",eGFR,1
"2021-08-02",Eosinofil,2
"2021-08-02",Eritrosit,2
"2021-08-02",Glukosa Darah Puasa,1
"2021-08-02",Hasil,46
"2021-08-02",HbA1C,1
"2021-08-02",Hematokrit,2
"2021-08-02",Hemoglobin,2
"2021-08-02",Kolesterol HDL,1
"2021-08-02",Kolesterol LDL,1
"2021-08-02",Kolesterol Total,1
"2021-08-02",Kreatinin,1
"2021-08-02",Laju Endap Darah (LED),2
"2021-08-02",Lekosit,2
"2021-08-02",Limfosit,2
"2021-08-02",MCH,2
"2021-08-02",MCHC,2
"2021-08-02",MCV,2
"2021-08-02",Monosit,2
"2021-08-02",Neutrofil,2
"2021-08-02",RDW,2
"2021-08-02",S. Parathyphi CH (Widal),1
"2021-08-02",S. Paratyphi AH (Widal),1
"2021-08-02",S. Paratyphi AO (Widal),1
"2021-08-02",S. Paratyphi BH (Widal),1
"2021-08-02",S. Paratyphi BO (Widal),1
"2021-08-02",S. Paratyphi CO (Widal),1
"2021-08-02",S. Typhi H (Widal),1
"2021-08-02",S. Typhi O (Widal),1
"2021-08-02",SGOT,1
"2021-08-02",SGPT,1
"2021-08-02",Trigliserida,1
"2021-08-02",Trombosit,2
"2021-08-02",Ureum,1
"2021-08-03",Antibody IgG & IgM SARS-CoV-2,2
"2021-08-03",Antigen SARS-CoV-2 ,52
"2021-08-03",Asam Urat,1
"2021-08-03",Basofil,1
"2021-08-03",Eosinofil,1
"2021-08-03",Eritrosit,1
"2021-08-03",Glukosa Darah Puasa,1
"2021-08-03",Hasil,44
"2021-08-03",Hematokrit,1
"2021-08-03",Hemoglobin,1
"2021-08-03",Kolesterol HDL,1
"2021-08-03",Kolesterol LDL,1
"2021-08-03",Kolesterol Total,1
"2021-08-03",Laju Endap Darah (LED),1
"2021-08-03",Lekosit,1
"2021-08-03",Limfosit,1
"2021-08-03",MCH,1
"2021-08-03",MCHC,1
"2021-08-03",MCV,1
"2021-08-03",Monosit,1
"2021-08-03",Neutrofil,1
"2021-08-03",RDW,1
"2021-08-03",Trigliserida,1
"2021-08-03",Trombosit,1
"2021-08-04",Antigen SARS-CoV-2 ,35
"2021-08-04",Asam Urat,1
"2021-08-04",Basofil,1
"2021-08-04",Eosinofil,1
"2021-08-04",Eritrosit,1
"2021-08-04",Glukosa Darah Puasa,1
"2021-08-04",Hasil,31
"2021-08-04",Hematokrit,1
"2021-08-04",Hemoglobin,1
"2021-08-04",Kolesterol HDL,1
"2021-08-04",Kolesterol LDL,1
"2021-08-04",Kolesterol Total,1
"2021-08-04",Lekosit,1
"2021-08-04",Limfosit,1
"2021-08-04",MCH,1
"2021-08-04",MCHC,1
"2021-08-04",MCV,1
"2021-08-04",Monosit,1
"2021-08-04",Neutrofil,1
"2021-08-04",RDW,1
"2021-08-04",Trigliserida,1
"2021-08-04",Trombosit,1
"2021-08-05",Antigen SARS-CoV-2 ,30
"2021-08-05",Asam Urat,1
"2021-08-05",Basofil,1
"2021-08-05",Eosinofil,1
"2021-08-05",Eritrosit,1
"2021-08-05",Glukosa Darah Puasa,1
"2021-08-05",Hasil,36
"2021-08-05",Hematokrit,1
"2021-08-05",Hemoglobin,1
"2021-08-05",Kolesterol HDL,1
"2021-08-05",Kolesterol LDL,1
"2021-08-05",Kolesterol Total,1
"2021-08-05",Laju Endap Darah (LED),1
"2021-08-05",Lekosit,1
"2021-08-05",Limfosit,1
"2021-08-05",MCH,1
"2021-08-05",MCHC,1
"2021-08-05",MCV,1
"2021-08-05",Monosit,1
"2021-08-05",Neutrofil,1
"2021-08-05",RDW,1
"2021-08-05",Trigliserida,1
"2021-08-05",Trombosit,1
"2021-08-06",Antibody IgG & IgM SARS-CoV-2,1
"2021-08-06",Antigen SARS-CoV-2 ,52
"2021-08-06",Asam Urat,1
"2021-08-06",Basofil,1
"2021-08-06",Eosinofil,1
"2021-08-06",Eritrosit,1
"2021-08-06",Glukosa Darah Puasa,1
"2021-08-06",Hasil,42
"2021-08-06",Hematokrit,1
"2021-08-06",Hemoglobin,1
"2021-08-06",Kolesterol HDL,1
"2021-08-06",Kolesterol LDL,1
"2021-08-06",Kolesterol Total,1
"2021-08-06",Laju Endap Darah (LED),1
"2021-08-06",Lekosit,1
"2021-08-06",Limfosit,1
"2021-08-06",MCH,1
"2021-08-06",MCHC,1
"2021-08-06",MCV,1
"2021-08-06",Monosit,1
"2021-08-06",Neutrofil,1
"2021-08-06",RDW,1
"2021-08-06",Trigliserida,1
"2021-08-06",Trombosit,1
"2021-08-06",Vitamin D 25 OH,1
"2021-08-07",Antibody IgG & IgM SARS-CoV-2,2
"2021-08-07",Antigen SARS-CoV-2 ,37
"2021-08-07",Asam Urat,4
"2021-08-07",Basofil,4
"2021-08-07",Berat Jenis,1
"2021-08-07",Bilirubin,1
"2021-08-07",Darah Samar,1
"2021-08-07",eGFR,4
"2021-08-07",Eosinofil,4
"2021-08-07",Epitel,1
"2021-08-07",Eritrosit,5
"2021-08-07",Esterase Lekosit,1
"2021-08-07",Glukosa,1
"2021-08-07",Glukosa Darah 2 Jam PP,2
"2021-08-07",Glukosa Darah Puasa,5
"2021-08-07",Hasil,36
"2021-08-07",HbA1C,4
"2021-08-07",Hematokrit,4
"2021-08-07",Hemoglobin,4
"2021-08-07",Jamur,1
"2021-08-07",Kejernihan,1
"2021-08-07",Keton,1
"2021-08-07",Kolesterol HDL,4
"2021-08-07",Kolesterol LDL,4
"2021-08-07",Kolesterol Total,4
"2021-08-07",Kreatinin,4
"2021-08-07",Kristal,1
"2021-08-07",Laju Endap Darah (LED),4
"2021-08-07",Lekosit,5
"2021-08-07",Limfosit,4
"2021-08-07",MCH,4
"2021-08-07",MCHC,4
"2021-08-07",MCV,4
"2021-08-07",Monosit,4
"2021-08-07",Neutrofil,4
"2021-08-07",Nitrit,1
"2021-08-07",pH,1
"2021-08-07",Protein,1
"2021-08-07",RDW,4
"2021-08-07",SARS-CoV2 Antibody (Kuantitatif),1
"2021-08-07",SGOT,4
"2021-08-07",SGPT,4
"2021-08-07",Silinder,1
"2021-08-07",Trigliserida,4
"2021-08-07",Trombosit,4
"2021-08-07",Ureum,4
"2021-08-07",Urobilinogen,1
"2021-08-07",Warna,1
"2021-08-08",Anti HIV Rapid Kualiatif,1
"2021-08-08",Antibody IgG & IgM SARS-CoV-2,3
"2021-08-08",Antigen SARS-CoV-2 ,32
"2021-08-08",Basofil,1
"2021-08-08",Berat Jenis,1
"2021-08-08",Bilirubin,1
"2021-08-08",Darah Samar,1
"2021-08-08",Eosinofil,1
"2021-08-08",Epitel,1
"2021-08-08",Eritrosit,2
"2021-08-08",Esterase Lekosit,1
"2021-08-08",Glukosa,1
"2021-08-08",Glukosa Darah Sewaktu,1
"2021-08-08",Hasil,36
"2021-08-08",HBsAg Rapid,1
"2021-08-08",Hematokrit,1
"2021-08-08",Hemoglobin,1
"2021-08-08",Jamur,1
"2021-08-08",Kejernihan,1
"2021-08-08",Keton,1
"2021-08-08",Kristal,1
"2021-08-08",Laju Endap Darah (LED),1
"2021-08-08",Lekosit,2
"2021-08-08",Limfosit,1
"2021-08-08",MCH,1
"2021-08-08",MCHC,1
"2021-08-08",MCV,1
"2021-08-08",Monosit,1
"2021-08-08",Neutrofil,1
"2021-08-08",Nitrit,1
"2021-08-08",pH,1
"2021-08-08",Protein,1
"2021-08-08",RDW,1
"2021-08-08",SARS-CoV2 Antibody (Kuantitatif),1
"2021-08-08",Silinder,1
"2021-08-08",Trombosit,1
"2021-08-08",Urobilinogen,1
"2021-08-08",Warna,1
"2021-08-09",Antigen SARS-CoV-2 ,34
"2021-08-09",Asam Urat,2
"2021-08-09",Basofil,2
"2021-08-09",Berat Jenis,1
"2021-08-09",Bilirubin,1
"2021-08-09",Darah Samar,1
"2021-08-09",eGFR,1
"2021-08-09",Eosinofil,2
"2021-08-09",Epitel,1
"2021-08-09",Eritrosit,3
"2021-08-09",Esterase Lekosit,1
"2021-08-09",Glukosa,1
"2021-08-09",Glukosa Darah Puasa,1
"2021-08-09",Hasil,42
"2021-08-09",HbA1C,1
"2021-08-09",Hematokrit,2
"2021-08-09",Hemoglobin,2
"2021-08-09",Jamur,1
"2021-08-09",Kejernihan,1
"2021-08-09",Keton,1
"2021-08-09",Kolesterol HDL,1
"2021-08-09",Kolesterol LDL,1
"2021-08-09",Kolesterol Total,1
"2021-08-09",Kreatinin,2
"2021-08-09",Kristal,1
"2021-08-09",Laju Endap Darah (LED),2
"2021-08-09",Lekosit,3
"2021-08-09",Limfosit,2
"2021-08-09",MCH,2
"2021-08-09",MCHC,2
"2021-08-09",MCV,2
"2021-08-09",Monosit,2
"2021-08-09",Neutrofil,2
"2021-08-09",Nitrit,1
"2021-08-09",pH,1
"2021-08-09",Protein,1
"2021-08-09",RDW,2
"2021-08-09",S. Parathyphi CH (Widal),1
"2021-08-09",S. Paratyphi AH (Widal),1
"2021-08-09",S. Paratyphi AO (Widal),1
"2021-08-09",S. Paratyphi BH (Widal),1
"2021-08-09",S. Paratyphi BO (Widal),1
"2021-08-09",S. Paratyphi CO (Widal),1
"2021-08-09",S. Typhi H (Widal),1
"2021-08-09",S. Typhi O (Widal),1
"2021-08-09",SGOT,1
"2021-08-09",SGPT,1
"2021-08-09",Silinder,1
"2021-08-09",Trigliserida,1
"2021-08-09",Trombosit,2
"2021-08-09",Ureum,2
"2021-08-09",Urobilinogen,1
"2021-08-09",Warna,1
"2021-08-10",Antigen SARS-CoV-2 ,41
"2021-08-10",Asam Urat,3
"2021-08-10",Basofil,3
"2021-08-10",eGFR,2
"2021-08-10",Eosinofil,3
"2021-08-10",Eritrosit,3
"2021-08-10",Glukosa Darah Puasa,2
"2021-08-10",Hasil,54
"2021-08-10",HbA1C,2
"2021-08-10",Hematokrit,3
"2021-08-10",Hemoglobin,3
"2021-08-10",Kolesterol HDL,2
"2021-08-10",Kolesterol LDL,2
"2021-08-10",Kolesterol Total,2
"2021-08-10",Kreatinin,2
"2021-08-10",Laju Endap Darah (LED),3
"2021-08-10",Lekosit,3
"2021-08-10",Limfosit,3
"2021-08-10",MCH,3
"2021-08-10",MCHC,3
"2021-08-10",MCV,3
"2021-08-10",Monosit,3
"2021-08-10",Neutrofil,3
"2021-08-10",RDW,3
"2021-08-10",S. Parathyphi CH (Widal),1
"2021-08-10",S. Paratyphi AH (Widal),1
"2021-08-10",S. Paratyphi AO (Widal),1
"2021-08-10",S. Paratyphi BH (Widal),1
"2021-08-10",S. Paratyphi BO (Widal),1
"2021-08-10",S. Paratyphi CO (Widal),1
"2021-08-10",S. Typhi H (Widal),1
"2021-08-10",S. Typhi O (Widal),1
"2021-08-10",SGOT,2
"2021-08-10",SGPT,2
"2021-08-10",Trigliserida,2
"2021-08-10",Trombosit,3
"2021-08-10",Ureum,2
"2021-08-10",Vitamin D 25 OH,1
"2021-08-11",Antigen SARS-CoV-2 ,31
"2021-08-11",Asam Urat,1
"2021-08-11",Basofil,2
"2021-08-11",Eosinofil,2
"2021-08-11",Eritrosit,2
"2021-08-11",Glukosa Darah Puasa,1
"2021-08-11",Hasil,29
"2021-08-11",Hematokrit,2
"2021-08-11",Hemoglobin,2
"2021-08-11",Kolesterol HDL,1
"2021-08-11",Kolesterol LDL,1
"2021-08-11",Kolesterol Total,1
"2021-08-11",Laju Endap Darah (LED),1
"2021-08-11",Lekosit,2
"2021-08-11",Limfosit,2
"2021-08-11",MCH,2
"2021-08-11",MCHC,2
"2021-08-11",MCV,2
"2021-08-11",Monosit,2
"2021-08-11",Neutrofil,2
"2021-08-11",RDW,2
"2021-08-11",SARS-CoV2 Antibody (Kuantitatif),2
"2021-08-11",Trigliserida,1
"2021-08-11",Trombosit,2
"2021-08-12",Antibody IgG & IgM SARS-CoV-2,1
"2021-08-12",Antigen SARS-CoV-2 ,36
"2021-08-12",Asam Urat,2
"2021-08-12",Basofil,2
"2021-08-12",eGFR,1
"2021-08-12",Eosinofil,2
"2021-08-12",Eritrosit,2
"2021-08-12",Glukosa Darah 2 Jam PP,1
"2021-08-12",Glukosa Darah Puasa,2
"2021-08-12",Hasil,34
"2021-08-12",HbA1C,1
"2021-08-12",Hematokrit,2
"2021-08-12",Hemoglobin,2
"2021-08-12",Kolesterol HDL,2
"2021-08-12",Kolesterol LDL,2
"2021-08-12",Kolesterol Total,2
"2021-08-12",Kreatinin,1
"2021-08-12",Laju Endap Darah (LED),2
"2021-08-12",Lekosit,2
"2021-08-12",Limfosit,2
"2021-08-12",MCH,2
"2021-08-12",MCHC,2
"2021-08-12",MCV,2
"2021-08-12",Monosit,2
"2021-08-12",Neutrofil,2
"2021-08-12",RDW,2
"2021-08-12",SGOT,1
"2021-08-12",SGPT,1
"2021-08-12",Trigliserida,2
"2021-08-12",Trombosit,2
"2021-08-12",Ureum,1
"2021-08-13",Antigen SARS-CoV-2 ,40
"2021-08-13",Basofil,1
"2021-08-13",Eosinofil,1
"2021-08-13",Eritrosit,1
"2021-08-13",Hasil,47
"2021-08-13",Hematokrit,1
"2021-08-13",Hemoglobin,1
"2021-08-13",Laju Endap Darah (LED),1
"2021-08-13",Lekosit,1
"2021-08-13",Limfosit,1
"2021-08-13",MCH,1
"2021-08-13",MCHC,1
"2021-08-13",MCV,1
"2021-08-13",Monosit,1
"2021-08-13",Neutrofil,1
"2021-08-13",RDW,1
"2021-08-13",SARS-CoV2 Antibody (Kuantitatif),2
"2021-08-13",Trombosit,1
"2021-08-14",Antigen SARS-CoV-2 ,33
"2021-08-14",Asam Urat,4
"2021-08-14",Basofil,3
"2021-08-14",eGFR,3
"2021-08-14",Eosinofil,3
"2021-08-14",Eritrosit,3
"2021-08-14",Glukosa Darah Puasa,3
"2021-08-14",Hasil,42
"2021-08-14",HbA1C,4
"2021-08-14",HBsAg,1
"2021-08-14",Hematokrit,3
"2021-08-14",Hemoglobin,3
"2021-08-14",Kolesterol HDL,3
"2021-08-14",Kolesterol LDL,3
"2021-08-14",Kolesterol Total,3
"2021-08-14",Kreatinin,3
"2021-08-14",Laju Endap Darah (LED),3
"2021-08-14",Lekosit,3
"2021-08-14",Limfosit,3
"2021-08-14",MCH,3
"2021-08-14",MCHC,3
"2021-08-14",MCV,3
"2021-08-14",Monosit,3
"2021-08-14",Neutrofil,3
"2021-08-14",RDW,3
"2021-08-14",SARS-CoV2 Antibody (Kuantitatif),1
"2021-08-14",SGOT,3
"2021-08-14",SGPT,3
"2021-08-14",Trigliserida,3
"2021-08-14",Trombosit,3
"2021-08-14",Ureum,3
"2021-08-15",Antigen SARS-CoV-2 ,29
"2021-08-15",Hasil,36
"2021-08-15",SARS-CoV2 Antibody (Kuantitatif),1
"2021-08-16",Antigen SARS-CoV-2 ,30
"2021-08-16",Hasil,37
"2021-08-17",Antigen SARS-CoV-2 ,26
"2021-08-17",Asam Urat,9
"2021-08-17",Basofil,6
"2021-08-17",D-dimer,3
"2021-08-17",eGFR,6
"2021-08-17",Eosinofil,6
"2021-08-17",Eritrosit,6
"2021-08-17",Glukosa Darah 2 Jam PP,1
"2021-08-17",Glukosa Darah Puasa,9
"2021-08-17",Hasil,23
"2021-08-17",HbA1C,6
"2021-08-17",HBsAg Rapid,1
"2021-08-17",Hematokrit,6
"2021-08-17",Hemoglobin,6
"2021-08-17",Kolesterol HDL,9
"2021-08-17",Kolesterol LDL,9
"2021-08-17",Kolesterol Total,9
"2021-08-17",Kreatinin,8
"2021-08-17",Laju Endap Darah (LED),6
"2021-08-17",Lekosit,6
"2021-08-17",Limfosit,6
"2021-08-17",MCH,6
"2021-08-17",MCHC,6
"2021-08-17",MCV,6
"2021-08-17",Monosit,6
"2021-08-17",Neutrofil,6
"2021-08-17",RDW,6
"2021-08-17",SARS-CoV2 Antibody (Kuantitatif),2
"2021-08-17",SGOT,6
"2021-08-17",SGPT,6
"2021-08-17",Trigliserida,9
"2021-08-17",Trombosit,6
"2021-08-17",Ureum,6
"2021-08-18",Antigen SARS-CoV-2 ,32
"2021-08-18",Asam Urat,1
"2021-08-18",Basofil,1
"2021-08-18",Berat Jenis,1
"2021-08-18",Bilirubin,1
"2021-08-18",Darah Samar,1
"2021-08-18",eGFR,1
"2021-08-18",Eosinofil,1
"2021-08-18",Epitel,1
"2021-08-18",Eritrosit,2
"2021-08-18",Esterase Lekosit,1
"2021-08-18",Glukosa,1
"2021-08-18",Glukosa Darah Puasa,1
"2021-08-18",Hasil,33
"2021-08-18",HbA1C,1
"2021-08-18",Hematokrit,1
"2021-08-18",Hemoglobin,1
"2021-08-18",Jamur,1
"2021-08-18",Kejernihan,1
"2021-08-18",Keton,1
"2021-08-18",Kolesterol HDL,1
"2021-08-18",Kolesterol LDL,1
"2021-08-18",Kolesterol Total,1
"2021-08-18",Kreatinin,1
"2021-08-18",Kristal,1
"2021-08-18",Laju Endap Darah (LED),1
"2021-08-18",Lekosit,2
"2021-08-18",Limfosit,1
"2021-08-18",MCH,1
"2021-08-18",MCHC,1
"2021-08-18",MCV,1
"2021-08-18",Monosit,1
"2021-08-18",Neutrofil,1
"2021-08-18",Nitrit,1
"2021-08-18",pH,1
"2021-08-18",Protein,1
"2021-08-18",RDW,1
"2021-08-18",SARS-CoV2 Antibody (Kuantitatif),6
"2021-08-18",SGOT,1
"2021-08-18",SGPT,1
"2021-08-18",Silinder,1
"2021-08-18",Trigliserida,1
"2021-08-18",Trombosit,1
"2021-08-18",Ureum,1
"2021-08-18",Urobilinogen,1
"2021-08-18",Warna,1
"2021-08-19",Antigen SARS-CoV-2 ,25
"2021-08-19",Asam Urat,1
"2021-08-19",Glukosa Darah Puasa,1
"2021-08-19",Hasil,42
"2021-08-19",Kolesterol HDL,1
"2021-08-19",Kolesterol LDL,1
"2021-08-19",Kolesterol Total,1
"2021-08-19",SARS-CoV2 Antibody (Kuantitatif),1
"2021-08-19",Trigliserida,1
"2021-08-19",Vitamin D 25 OH,1
"2021-08-20",Antigen SARS-CoV-2 ,22
"2021-08-20",Asam Urat,3
"2021-08-20",Basofil,5
"2021-08-20",Berat Jenis,1
"2021-08-20",Bilirubin,1
"2021-08-20",CRP Kuantitatif,1
"2021-08-20",Darah Samar,1
"2021-08-20",Dengue NS 1 Ag,1
"2021-08-20",eGFR,2
"2021-08-20",Eosinofil,5
"2021-08-20",Epitel,1
"2021-08-20",Eritrosit,6
"2021-08-20",Esterase Lekosit,1
"2021-08-20",Glukosa,1
"2021-08-20",Glukosa Darah Puasa,3
"2021-08-20",Hasil,43
"2021-08-20",HbA1C,2
"2021-08-20",Hematokrit,5
"2021-08-20",Hemoglobin,5
"2021-08-20",Jamur,1
"2021-08-20",Kejernihan,1
"2021-08-20",Keton,1
"2021-08-20",Kolesterol HDL,3
"2021-08-20",Kolesterol LDL,3
"2021-08-20",Kolesterol Total,3
"2021-08-20",Kreatinin,3
"2021-08-20",Kristal,1
"2021-08-20",Laju Endap Darah (LED),5
"2021-08-20",Lekosit,6
"2021-08-20",Limfosit,5
"2021-08-20",MCH,5
"2021-08-20",MCHC,5
"2021-08-20",MCV,5
"2021-08-20",Monosit,5
"2021-08-20",Neutrofil,5
"2021-08-20",Nitrit,1
"2021-08-20",pH,1
"2021-08-20",Protein,1
"2021-08-20",RDW,5
"2021-08-20",SARS-CoV2 Antibody (Kuantitatif),2
"2021-08-20",SGOT,3
"2021-08-20",SGPT,3
"2021-08-20",Silinder,1
"2021-08-20",Trigliserida,3
"2021-08-20",Trombosit,5
"2021-08-20",Ureum,2
"2021-08-20",Urobilinogen,1
"2021-08-20",Vitamin D 25 OH,2
"2021-08-20",Warna,1
"2021-08-21",Antibody IgG & IgM SARS-CoV-2,1
"2021-08-21",Antigen SARS-CoV-2 ,15
"2021-08-21",Asam Urat,7
"2021-08-21",Basofil,7
"2021-08-21",eGFR,5
"2021-08-21",Eosinofil,7
"2021-08-21",Eritrosit,7
"2021-08-21",Glukosa Darah Puasa,7
"2021-08-21",Hasil,57
"2021-08-21",HbA1C,5
"2021-08-21",Hematokrit,7
"2021-08-21",Hemoglobin,7
"2021-08-21",Kolesterol HDL,7
"2021-08-21",Kolesterol LDL,7
"2021-08-21",Kolesterol Total,7
"2021-08-21",Kreatinin,5
"2021-08-21",Laju Endap Darah (LED),7
"2021-08-21",Lekosit,7
"2021-08-21",Limfosit,7
"2021-08-21",MCH,7
"2021-08-21",MCHC,7
"2021-08-21",MCV,7
"2021-08-21",Monosit,7
"2021-08-21",Neutrofil,7
"2021-08-21",RDW,7
"2021-08-21",SARS-CoV2 Antibody (Kuantitatif),2
"2021-08-21",SGOT,6
"2021-08-21",SGPT,6
"2021-08-21",Trigliserida,7
"2021-08-21",Trombosit,7
"2021-08-21",Ureum,5
"2021-08-22",Antigen SARS-CoV-2 ,37
"2021-08-22",Asam Urat,7
"2021-08-22",Basofil,7
"2021-08-22",D-dimer,1
"2021-08-22",eGFR,3
"2021-08-22",Eosinofil,7
"2021-08-22",Eritrosit,7
"2021-08-22",Glukosa Darah Puasa,7
"2021-08-22",Hasil,48
"2021-08-22",HbA1C,3
"2021-08-22",Hematokrit,7
"2021-08-22",Hemoglobin,7
"2021-08-22",Kolesterol HDL,7
"2021-08-22",Kolesterol LDL,7
"2021-08-22",Kolesterol Total,7
"2021-08-22",Kreatinin,3
"2021-08-22",Laju Endap Darah (LED),6
"2021-08-22",Lekosit,7
"2021-08-22",Limfosit,7
"2021-08-22",MCH,7
"2021-08-22",MCHC,7
"2021-08-22",MCV,7
"2021-08-22",Monosit,7
"2021-08-22",Neutrofil,7
"2021-08-22",RDW,7
"2021-08-22",SARS-CoV2 Antibody (Kuantitatif),6
"2021-08-22",SGOT,4
"2021-08-22",SGPT,4
"2021-08-22",Trigliserida,7
"2021-08-22",Trombosit,7
"2021-08-22",Ureum,3
"2021-08-22",Vitamin D 25 OH,1
"2021-08-23",Antigen SARS-CoV-2 ,40
"2021-08-23",Hasil,48
"2021-08-23",SARS-CoV2 Antibody (Kuantitatif),2
"2021-08-23",Vitamin D 25 OH,4
"2021-08-24",Antigen SARS-CoV-2 ,26
"2021-08-24",CRP Kuantitatif,1
"2021-08-24",D-dimer,1
"2021-08-24",Glukosa Darah 2 Jam PP,1
"2021-08-24",Glukosa Darah Puasa,1
"2021-08-24",Hasil,34
"2021-08-25",Antigen SARS-CoV-2 ,27
"2021-08-25",Basofil,2
"2021-08-25",Eosinofil,2
"2021-08-25",Eritrosit,2
"2021-08-25",Hasil,20
"2021-08-25",HBsAg Rapid,1
"2021-08-25",Hematokrit,2
"2021-08-25",Hemoglobin,2
"2021-08-25",Laju Endap Darah (LED),1
"2021-08-25",Lekosit,2
"2021-08-25",Limfosit,2
"2021-08-25",MCH,2
