"tahun_bulan","LIST_TEST","PAY","jumlah_pembelian","income"
"2022-07","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",595000.0,1,595000.0
"2022-09","Vitamin D 25 OH, SARS-CoV2 Antibody (Kuantitatif)",595000.0,1,595000.0
"2023-01","Hematologi Lengkap, Kolesterol Total, Ureum, Antigen SARS-CoV-2 , Urine Lengkap , Elektrokardiogram, Pemeriksaan Fisik, Kreatinin ( eGFR )",592000.0,1,592000.0
"2022-08","Hematologi Lengkap, Golongan Darah, Glukosa Darah Sewaktu, HBsAg, Urine Lengkap ",591000.0,1,591000.0
"2022-06","Hematologi Rutin, SGOT, SGPT, Bilirubin Total, Ureum, Urine Lengkap , Kreatinin",590000.0,1,590000.0
"2022-03",HBsAg Kuanti,588000.0,1,588000.0
"2023-02",HBsAg Kuanti,588000.0,1,588000.0
"2021-09","Hematologi Rutin, Golongan Darah, Glukosa Darah Sewaktu, Anti HIV Rapid I, HBsAg Rapid, Urine Lengkap ",587000.0,1,587000.0
"2022-07","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat",585000.0,1,585000.0
"2022-08",PSA Total,584000.0,1,584000.0
"2022-10",PSA Total,584000.0,1,584000.0
"2021-09","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), Ureum, Kreatinin, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Urine Lengkap ",583000.0,1,583000.0
"2022-10","Urine Lengkap , USG ABDOMEN",581000.0,1,581000.0
"2022-06","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, HbA1C",580000.0,1,580000.0
"2022-08","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, HbA1C",580000.0,1,580000.0
"2022-08","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Kreatinin",580000.0,1,580000.0
"2022-11","Hematologi Lengkap, Anti S. Typhi IgM (Tubex)",580000.0,1,580000.0
"2023-01","Hematologi Lengkap, Anti S. Typhi IgM (Tubex)",580000.0,1,580000.0
"2023-02","Hematologi Lengkap, Anti S. Typhi IgM (Tubex)",580000.0,1,580000.0
"2023-05",Beta HCG Darah,580000.0,1,580000.0
"2022-06","Ureum, Elektrolit Serum (Na-K-Cl), Kreatinin",575000.0,1,575000.0
"2023-01","Ureum, Elektrolit Serum (Na-K-Cl), Kreatinin ( eGFR )",575000.0,1,575000.0
"2023-02","Kolesterol Total, Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C, Kreatinin ( eGFR )",575000.0,1,575000.0
"2022-09","Albumin, Ureum, Asam Urat, Glukosa Darah Sewaktu, HbA1C, Kreatinin",570000.0,1,570000.0
"2021-11",Anti HCV,569000.0,1,569000.0
"2021-12","Anti HIV Rapid I, HBsAg Rapid, TPHA, VDRL",568000.0,1,568000.0
"2022-11",Anti HIV,567000.0,1,567000.0
"2022-09","Hematologi Lengkap, Golongan Darah, Anti HIV Rapid Kualitatif, HBsAg Rapid, Urine Lengkap ",566000.0,1,566000.0
"2022-02",Testosteron,565000.0,1,565000.0
"2022-06","Hematologi Rutin, Gambaran Darah Tepi, Antigen SARS-CoV-2 ",565000.0,1,565000.0
"2022-12","Hematologi Lengkap, SGOT, SGPT, CRP Kuantitatif",565000.0,1,565000.0
"2023-02","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa",565000.0,1,565000.0
"2021-11","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Kreatinin, Asam Urat",564000.0,1,564000.0
"2022-02","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat",564000.0,1,564000.0
"2022-04","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa, HbA1C, Urine Lengkap ",563500.0,1,563500.0
"2022-09","Hemoglobin (Hema), Golongan Darah, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid, Urine Lengkap ",561000.0,1,561000.0
"2022-06","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa",560000.0,1,560000.0
"2022-11","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa, HbA1C",560000.0,1,560000.0
"2022-11","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Kreatinin, Asam Urat, Glukosa Darah Puasa",560000.0,1,560000.0
"2023-03","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa, HbA1C",560000.0,1,560000.0
"2023-03",Testosteron,560000.0,1,560000.0
"2023-04",Testosteron,560000.0,1,560000.0
"2023-02","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Kreatinin, Asam Urat, Glukosa Darah Puasa",560000.0,1,560000.0
"2023-02","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin ( eGFR )",560000.0,1,560000.0
"2023-03","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Kreatinin, Asam Urat, Glukosa Darah Puasa",560000.0,1,560000.0
"2022-02",PCR Mycobacterium TB,559000.0,1,559000.0
"2022-01","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Kreatinin, Asam Urat, Glukosa Darah Puasa",558750.0,1,558750.0
"2023-01","SGOT, SGPT, Gamma GT, Alkali Fosfatase, Bilirubin Total, Bilirubin Direk",556000.0,1,556000.0
"2021-08","Glukosa Darah Sewaktu, PCR SARS CoV-2 - Reguler",555000.0,1,555000.0
"2022-03","Hematologi Rutin, Anti S. Typhi IgM (Tubex)",555000.0,1,555000.0
"2022-04","Hematologi Rutin, Anti S. Typhi IgM (Tubex)",555000.0,1,555000.0
"2022-10","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa, Kreatinin",555000.0,1,555000.0
"2023-02","Hematologi Rutin, Anti S. Typhi IgM (Tubex)",555000.0,1,555000.0
"2022-12","Hematologi Rutin, Elektrolit Serum (Na-K-Cl)",555000.0,1,555000.0
"2023-01","PCR SARS CoV-2 (CITO 1), ADMIN HS",552500.0,1,552500.0
"2022-09","Hematologi Lengkap, CRP Kuantitatif, Antigen SARS Cov-19 Nasal",550000.0,1,550000.0
"2021-06","D-dimer, Glukosa Darah 2 Jam PP",545000.0,1,545000.0
"2022-07","Hematologi Lengkap, SGOT, SGPT, Widal",545000.0,1,545000.0
"2023-04",CA 125,545000.0,1,545000.0
"2023-03","Hematologi Lengkap, Kolesterol Total, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Urine Lengkap , Pemeriksaan Fisik, Kreatinin ( eGFR )",543250.0,1,543250.0
"2021-10","Hematologi Lengkap, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Anti HIV Rapid I, HBsAg Rapid, Urine Lengkap ",543000.0,1,543000.0
"2021-12","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa",543000.0,1,543000.0
"2022-02","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), PCR SARS CoV-2 - Reguler",543000.0,1,543000.0
"2021-12","Hematologi Lengkap, Glukosa Darah Sewaktu, Anti HIV Rapid I, HBsAg Rapid, VDRL",541000.0,1,541000.0
"2022-03","Vitamin D 25 OH, Urine Lengkap ",540000.0,1,540000.0
"2022-04","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), SARS-CoV2 Antibody (Kuantitatif)",540000.0,1,540000.0
"2023-03","Hematologi Lengkap, Kolesterol Total, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin ( eGFR )",540000.0,1,540000.0
"2022-12","Hematologi Rutin, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa",540000.0,1,540000.0
"2022-04","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin",539000.0,1,539000.0
"2023-01","Hematologi Lengkap, Urine Lengkap , SCREENING NARKOBA, Pemeriksaan Fisik",536000.0,1,536000.0
"2022-02","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa",535000.0,1,535000.0
"2022-02","Hematologi Rutin, Anti S. Typhi IgM (Tubex)",535000.0,1,535000.0
"2022-07","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",535000.0,1,535000.0
"2022-11","Widal, PCR SARS CoV-2 - Reguler",535000.0,1,535000.0
"2022-02","Hematologi Rutin, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Kreatinin",534200.0,1,534200.0
"2022-04",FSH,530000.0,1,530000.0
"2022-08","Hematologi Lengkap, Widal, Antigen SARS Cov-19 Nasal",530000.0,1,530000.0
"2022-09","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",530000.0,1,530000.0
"2022-07","Hematologi Lengkap, Ferritin",530000.0,1,530000.0
"2023-04","Glukosa Darah Puasa, Insulin Puasa",530000.0,1,530000.0
"2022-12","Hematologi Lengkap, Ferritin",530000.0,1,530000.0
"2021-07","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",528000.0,1,528000.0
"2023-04","SGOT, SGPT, Gamma GT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",527000.0,1,527000.0
"2022-05","Hematologi Lengkap, SGOT, SGPT, Ureum, Urine Lengkap , Kreatinin",525000.0,1,525000.0
"2022-10","SCREENING NARKOBA, PCR SARS CoV-2 - Reguler",525000.0,1,525000.0
"2023-04","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu, CRP Kuantitatif",525000.0,1,525000.0
"2021-08","Hematologi Lengkap, Glukosa Darah Sewaktu, Anti HIV Rapid I, HBsAg Rapid, Urine Lengkap ",521000.0,1,521000.0
"2023-02","Hematologi Lengkap, Urine Lengkap , Thorax AP/Lateral",521000.0,1,521000.0
"2022-12","Hematologi Lengkap, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid, Urine Lengkap ",521000.0,1,521000.0
"2021-09","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",520000.0,1,520000.0
"2022-04","Hematologi Lengkap, Anti HIV Rapid Kualiatif, HBsAg Rapid, Anti HCV Rapid Kualitatif",520000.0,1,520000.0
"2022-11","Hematologi Rutin, HbA1C, Glukosa Toleransi Test (GTT 1x)",520000.0,1,520000.0
"2023-01","Hematologi Rutin, SGOT, SGPT, Widal",520000.0,1,520000.0
"2023-02","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat",520000.0,1,520000.0
"2023-02","SGOT, Kolesterol Total, Trigliserida, Asam Urat, Glukosa Darah Puasa, HBsAg Rapid, Kreatinin ( eGFR )",520000.0,1,520000.0
"2023-03","Pewarnaan BTA 3x, Thorax PA",517000.0,1,517000.0
"2022-05","Hematologi Rutin, Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",515000.0,1,515000.0
"2022-04","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",515000.0,1,515000.0
"2022-09","Hematologi Rutin, Anti HIV Rapid Kualitatif, HBsAg Rapid, VDRL",515000.0,1,515000.0
"2022-10","Hematologi Rutin, Ureum, Glukosa Darah Sewaktu, HbA1C, Kreatinin",515000.0,1,515000.0
"2022-11","Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa, Antigen SARS-CoV-2 ",515000.0,1,515000.0
"2022-10","SGPT, Kolesterol HDL, Trigliserida, HbA1C, Kreatinin",515000.0,1,515000.0
"2023-04","Anti HIV Rapid Kualitatif, HBsAg Rapid, Thorax PA, Anti HCV Rapid Kualitatif",515000.0,1,515000.0
"2023-03","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, HbA1C",515000.0,1,515000.0
"2022-04","Hematologi Lengkap, SGOT, SGPT, Ureum, Glukosa Darah Sewaktu, Urine Lengkap , Kreatinin",513000.0,1,513000.0
"2023-03","Kolesterol LDL Direk, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",510000.0,1,510000.0
"2022-06","Hematologi Lengkap, Golongan Darah, Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",505000.0,1,505000.0
"2022-07","Hematologi Lengkap, Ureum, Asam Urat, Glukosa Darah Sewaktu, Urine Lengkap , Kreatinin",505000.0,1,505000.0
"2022-10","Hematologi Rutin, Ferritin",505000.0,1,505000.0
"2022-10","Hematologi Rutin, Widal, Antigen SARS Cov-19 Nasal",505000.0,1,505000.0
"2023-03","Hematologi Rutin, Ferritin",505000.0,1,505000.0
"2023-02","SGOT, SGPT, Bilirubin Total, Bilirubin Direk, Bilirubin Indirek",505000.0,1,505000.0
"2023-04","Hematologi Lengkap, SGOT, SGPT, Urine Lengkap , Faeces Lengkap, Thorax PA",505000.0,1,505000.0
"2021-12","Hematologi Lengkap, Glukosa Darah Sewaktu, Anti HIV Rapid I, HBsAg Rapid, Urine Lengkap ",502000.0,1,502000.0
"2023-05","Hematologi Lengkap, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid, TPHA, Urine Lengkap ",502000.0,1,502000.0
"2022-08","Hematologi Lengkap, Urine Lengkap , PCR SARS CoV-2 - Reguler",501000.0,1,501000.0
"2021-09",Dengue NS 1 Ag,500000.0,1,500000.0
"2022-04","Hematologi Lengkap, Antigen SARS-CoV-2 , Widal",500000.0,1,500000.0
"2022-06",USG ABDOMEN,500000.0,1,500000.0
"2022-05",USG ABDOMEN,500000.0,1,500000.0
"2022-07",USG ABDOMEN,500000.0,1,500000.0
"2022-06","Hematologi Rutin, Golongan Darah, Glukosa Toleransi Test (GTT 1x), Urine Lengkap ",500000.0,1,500000.0
"2022-08",USG Mamae/Payudara,500000.0,1,500000.0
"2022-08",USG ABDOMEN,500000.0,1,500000.0
"2022-07","Hematologi Lengkap, Antigen SARS-CoV-2 , Widal",500000.0,1,500000.0
"2023-05",Free T4 (FT4),500000.0,1,500000.0
"2023-01","Anti HIV Rapid Kualitatif, TPHA, VDRL",500000.0,1,500000.0
"2022-12",USG Mammae,500000.0,1,500000.0
"2023-03",USG Whole Abdomen,500000.0,1,500000.0
"2023-03",USG Mammae,500000.0,1,500000.0
"2023-05",USG Whole Abdomen,500000.0,1,500000.0
"2022-12",USG Leher,500000.0,1,500000.0
"2022-11",USG Whole Abdomen,500000.0,1,500000.0
"2021-11","Hematologi Lengkap, SGOT, SGPT, Ureum, Kreatinin, Asam Urat",498000.0,1,498000.0
"2022-07","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",495000.0,1,495000.0
"2022-09","Hematologi Lengkap, Gambaran Darah Tepi",495000.0,1,495000.0
"2022-07","Hematologi Lengkap, Gambaran Darah Tepi",495000.0,1,495000.0
"2022-10","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",495000.0,1,495000.0
"2022-11","Hematologi Lengkap, Gambaran Darah Tepi",495000.0,1,495000.0
"2022-12","Hematologi Rutin, TPHA, VDRL",495000.0,1,495000.0
"2023-01","Hematologi Lengkap, Gambaran Darah Tepi",495000.0,1,495000.0
"2021-09","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",494000.0,1,494000.0
"2021-12","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Kreatinin",494000.0,1,494000.0
"2022-11","Hematologi Lengkap, SGOT, SGPT, HBsAg Rapid, Urine Lengkap ",491000.0,1,491000.0
"2022-07","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",490000.0,1,490000.0
"2022-06","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Sewaktu",490000.0,1,490000.0
"2022-08","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Glukosa Darah Puasa, Kreatinin",490000.0,1,490000.0
"2022-12","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",490000.0,1,490000.0
"2023-02","Hematologi Rutin, Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu, Thorax PA",490000.0,1,490000.0
"2023-03","Vitamin D 25 OH, Ureum, Kreatinin",490000.0,1,490000.0
"2022-08","Hematologi Lengkap, Widal, Urine Lengkap ",486000.0,1,486000.0
"2021-06",D-dimer,485000.0,1,485000.0
"2021-12",D-dimer,485000.0,1,485000.0
"2022-02",D-dimer,485000.0,1,485000.0
"2022-04","Hematologi Rutin, Ferritin",485000.0,1,485000.0
"2022-04","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa, Kreatinin",485000.0,1,485000.0
"2022-10","Kolesterol HDL, Kolesterol LDL Direk, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin",485000.0,1,485000.0
"2023-01","HbA1C, PCR SARS CoV-2 - Reguler",485000.0,1,485000.0
"2021-11",Agregasi Trombosit,484000.0,1,484000.0
"2022-02","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa, HbA1C",480800.0,1,480800.0
"2022-04","Hematologi Rutin, Widal, Urine Lengkap ",480000.0,1,480000.0
"2022-05","Hematologi Rutin, Golongan Darah, SGOT, SGPT, Gamma GT",480000.0,1,480000.0
"2023-03","Albumin, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",480000.0,1,480000.0
"2023-04","Hematologi Lengkap, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid, VDRL, Urine Lengkap ",480000.0,1,480000.0
"2023-04","Anti HIV Rapid Kualitatif, HBsAg Rapid, TPHA",480000.0,1,480000.0
"2022-04","Hematologi Lengkap, Vitamin D 25 OH, Urine Lengkap ",479500.0,1,479500.0
"2021-10","Hematologi Rutin, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",479000.0,1,479000.0
"2021-12","Hematologi Rutin, Glukosa Darah Sewaktu, Anti HIV Rapid I, HBsAg Rapid, Urine Lengkap ",479000.0,1,479000.0
"2023-03","Hematologi Lengkap, Anti HIV Rapid Kualitatif, HBsAg Rapid, Urine Lengkap ",476000.0,1,476000.0
"2022-05",Analisa Sperma,475000.0,1,475000.0
"2022-09","Hematologi Rutin, Antigen SARS-CoV-2 , Widal",475000.0,1,475000.0
"2022-08",Analisa Sperma,475000.0,1,475000.0
"2023-02","Hematologi Rutin, Antigen SARS-CoV-2 , Widal",475000.0,1,475000.0
"2022-04","Hematologi Lengkap, Dengue NS 1 Ag",472500.0,1,472500.0
"2022-05","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",470000.0,1,470000.0
"2023-05","Hematologi Rutin, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid, VDRL, Urine Rutin ",470000.0,1,470000.0
"2022-12","Hematologi Rutin, SGOT, SGPT, Total Protein, Albumin",470000.0,1,470000.0
"2022-04","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",469000.0,1,469000.0
"2021-10","Natrium (Na), Kalium (K), Klorida (Cl)",468000.0,1,468000.0
"2021-11","Hematologi Lengkap, Golongan Darah, Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",468000.0,1,468000.0
"2022-07","Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Trigliserida, Ureum, Kreatinin, Asam Urat, Glukosa Darah Puasa, Urine Lengkap , Konsultasi Dokter",468000.0,1,468000.0
"2021-10","Hematologi Rutin, Golongan Darah, Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",467000.0,1,467000.0
"2021-09","Hematologi Rutin, Golongan Darah, Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",467000.0,1,467000.0
"2022-01","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",465000.0,1,465000.0
"2022-03","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu, HBsAg Rapid",465000.0,1,465000.0
"2022-08",Agregasi Trombosit,465000.0,1,465000.0
"2022-10",Anti Rubella IgG,465000.0,1,465000.0
"2022-10","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu, HBsAg Rapid",465000.0,1,465000.0
"2022-12","Kolesterol Total, Kolesterol LDL Direk, Trigliserida, Kreatinin, Asam Urat, Glukosa Darah Puasa",465000.0,1,465000.0
"2023-03","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",465000.0,1,465000.0
"2021-09","Hematologi Lengkap, Anti HIV Rapid I, HBsAg Rapid, Urine Lengkap ",461000.0,1,461000.0
"2021-11","Hematologi Lengkap, Anti HIV Rapid I, HBsAg Rapid, Urine Lengkap ",461000.0,1,461000.0
"2022-09","Antigen SARS-CoV-2 , PT Dan INR",460000.0,1,460000.0
"2022-11","SGOT, SGPT, Kolesterol Total, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin",460000.0,1,460000.0
"2021-12","Hematologi Lengkap, Kolesterol Total, Kolesterol LDL Direk, Asam Urat, Glukosa Darah Sewaktu",457000.0,1,457000.0
"2022-11","Hematologi Rutin, Glukosa Darah Sewaktu, HbA1C, Urine Lengkap ",456000.0,1,456000.0
"2022-08","Golongan Darah, Bilirubin Direk, Bilirubin Indirek, Bilirubin Bayi",455000.0,1,455000.0
"2023-03","Hematologi Lengkap, CRP Kuantitatif",455000.0,1,455000.0
"2021-10","Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",454800.0,1,454800.0
"2021-08","Vitamin D 25 OH, Urine Lengkap ",453000.0,1,453000.0
"2021-12","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",452250.0,1,452250.0
"2023-02","Hematologi Rutin, Anti HIV Rapid Kualitatif, HBsAg Rapid, Urine Lengkap ",451000.0,1,451000.0
"2021-10",Vitamin D 25 OH,450000.0,1,450000.0
"2021-12",Vitamin D 25 OH,450000.0,1,450000.0
"2021-11",Vitamin D 25 OH,450000.0,1,450000.0
"2022-02",Vitamin D 25 OH,450000.0,1,450000.0
"2022-11","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida",450000.0,1,450000.0
"2023-03","Hematologi Lengkap, Glukosa Darah Sewaktu, Widal",450000.0,1,450000.0
"2023-02","Anti HIV Rapid Kualitatif, HBsAg Rapid, HAV IgG/IgM Kualitatif",450000.0,1,450000.0
"2023-05","HBsAg Rapid, Urine Lengkap , SCREENING NARKOBA, Pemeriksaan Fisik, Thorax PA, Anti HCV Rapid Kualitatif",450000.0,1,450000.0
"2022-12","Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida",450000.0,1,450000.0
"2023-03","HBsAg Rapid, Urine Lengkap , SCREENING NARKOBA, Pemeriksaan Fisik, Thorax PA, Anti HCV Rapid Kualitatif",450000.0,1,450000.0
"2023-04","Serum Iron (S I), Ferritin",450000.0,1,450000.0
"2022-06","SGOT, SGPT, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",445000.0,1,445000.0
"2022-06","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat",445000.0,1,445000.0
"2023-02","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida",445000.0,1,445000.0
"2023-03","Hematologi Rutin, SGOT, SGPT, Ureum, Glukosa Darah Sewaktu, Kreatinin ( eGFR )",445000.0,1,445000.0
"2023-02","Kolesterol HDL, Trigliserida, HbA1C, Kreatinin ( eGFR )",445000.0,1,445000.0
"2022-12","Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Kreatinin",445000.0,1,445000.0
"2021-12","Hematologi Rutin, Widal, Antigen SARS Cov-19 Nasal",444000.0,1,444000.0
"2022-04","SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",441000.0,1,441000.0
"2022-07",Vitamin D 25 OH,440000.0,1,440000.0
"2022-03",Vitamin D 25 OH,440000.0,1,440000.0
"2022-04","Ureum, Kreatinin, Asam Urat, Urine Lengkap ",440000.0,1,440000.0
"2022-08","Hematologi Lengkap, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid",440000.0,1,440000.0
"2022-12","SGOT, SGPT, Bilirubin Total, Kolesterol Total, Kolesterol HDL, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, HbA1C, Kreatinin ( eGFR )",440000.0,1,440000.0
"2023-05",Estradiol,440000.0,1,440000.0
"2021-09","Hematologi Rutin, Antigen SARS-CoV-2 , Widal",439000.0,1,439000.0
"2021-11","Hematologi Rutin, Anti HIV Rapid I, HBsAg Rapid, Urine Lengkap ",438000.0,1,438000.0
"2021-08","Hematologi Lengkap, Asam Urat, Widal",437000.0,1,437000.0
"2022-04",Anti S. Typhi IgM (Tubex),435000.0,1,435000.0
"2022-07",Elektrolit Serum (Na-K-Cl),435000.0,1,435000.0
"2022-06",Elektrolit Serum (Na-K-Cl),435000.0,1,435000.0
"2022-09",Anti CMV IgG,435000.0,1,435000.0
"2022-10",CA 125,435000.0,1,435000.0
"2023-01","Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Ureum, Kreatinin",435000.0,1,435000.0
"2023-02","Golongan Darah, Antigen SARS-CoV-2 , Anti HIV Rapid Kualitatif, HBsAg Rapid",435000.0,1,435000.0
"2023-03",Elektrolit Serum (Na-K-Cl),435000.0,1,435000.0
"2022-10","Serum Iron (S I), Total Iron Binding Capacity - TIBC",432000.0,1,432000.0
"2022-12","Ureum, Kreatinin, HbA1C, Urine Lengkap ",431000.0,1,431000.0
